SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,ChargesPerMonth,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,churn_proba,ab_group,p_retention_sim,retained_sim
0,1,1,34,1,1,84.05,2909.95,0,83.14142857142856,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0.5497453560471083,control,0.49585308056872035,1
0,0,0,10,0,0,36.25,374.0,0,34.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0.48788223048613,treatment,0.5958530805687203,0
0,0,0,1,1,1,20.25,20.25,1,10.125,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.6332147666491026,treatment,0.5958530805687203,0
0,0,0,13,0,1,23.9,300.8,1,21.485714285714288,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6908616936534799,treatment,0.5958530805687203,1
0,0,0,56,1,0,98.6,5581.05,0,97.91315789473684,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0.6507836638302836,control,0.49585308056872035,1
0,1,0,55,1,1,103.65,5676.65,0,101.36875,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,0.586635050386257,treatment,0.5958530805687203,1
0,0,0,1,1,1,85.45,85.45,1,42.725,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.8915202184031285,treatment,0.5958530805687203,0
1,0,0,24,1,1,80.5,2088.45,0,83.538,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7738023337573757,control,0.49585308056872035,0
1,0,0,35,0,1,39.85,1434.6,0,39.849999999999994,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.5311775718146531,treatment,0.5958530805687203,0
0,0,0,25,1,1,84.8,2043.45,1,78.59423076923078,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.7710474360218282,control,0.49585308056872035,1
0,0,0,21,1,0,103.85,2215.0,0,100.6818181818182,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,0.6578557667857513,control,0.49585308056872035,0
0,1,0,35,1,1,75.2,2576.2,1,71.5611111111111,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7346949353807168,control,0.49585308056872035,0
0,1,0,71,0,0,49.35,3515.25,1,48.822916666666664,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,0.4378958821673975,treatment,0.5958530805687203,0
1,1,0,7,1,1,89.0,605.45,0,75.68125,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.8543221959589364,control,0.49585308056872035,0
1,0,0,57,0,1,55.0,3094.05,0,53.345689655172414,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0.512936640680234,control,0.49585308056872035,0
0,0,0,6,1,1,74.9,469.8,1,67.11428571428571,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8569725433026956,control,0.49585308056872035,0
0,0,0,1,1,1,19.75,19.75,0,9.875,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.6153437088361471,control,0.49585308056872035,1
0,0,0,11,1,0,45.2,492.0,0,41.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.46660110560255325,control,0.49585308056872035,1
1,0,0,59,1,1,89.75,5496.9,0,91.615,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0.4183835133939815,treatment,0.5958530805687203,1
1,0,0,2,1,0,49.95,107.1,0,35.699999999999996,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.7159205595704983,control,0.49585308056872035,1
0,0,0,6,1,1,87.95,522.35,0,74.62142857142858,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.798058189813548,control,0.49585308056872035,0
0,0,0,15,1,1,101.25,1457.25,1,91.078125,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0.7879640064954495,treatment,0.5958530805687203,1
0,0,0,1,1,0,19.5,19.5,0,9.75,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.5464340078670056,control,0.49585308056872035,0
0,0,0,12,1,1,86.55,1066.9,0,82.06923076923077,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.8510509335542626,treatment,0.5958530805687203,1
0,0,0,37,0,0,28.6,973.55,1,25.61973684210526,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.43335712120816355,control,0.49585308056872035,0
0,0,1,21,1,0,45.65,985.05,0,44.775,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.4081793725270064,control,0.49585308056872035,1
1,0,0,12,1,1,73.3,828.05,0,63.69615384615384,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.681163036881123,control,0.49585308056872035,0
1,0,0,2,0,0,24.35,41.85,1,13.95,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7882247851728392,control,0.49585308056872035,1
0,1,0,62,1,1,101.35,6164.7,0,97.85238095238095,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.6690600570732778,control,0.49585308056872035,0
1,0,0,29,1,0,98.65,2862.75,1,95.425,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,0.7259852335813445,treatment,0.5958530805687203,1
0,0,1,1,0,0,33.6,33.6,0,16.8,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.5635350916142711,control,0.49585308056872035,0
1,1,0,5,1,1,79.9,343.95,1,57.325,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.8430452981735421,treatment,0.5958530805687203,1
0,0,0,1,1,0,20.7,20.7,0,10.35,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0.4323674990644055,treatment,0.5958530805687203,0
1,0,0,28,1,1,103.3,2890.65,1,99.67758620689656,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,0.7524695491089618,control,0.49585308056872035,0
0,1,0,11,1,1,96.2,1222.05,1,101.8375,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,0.7435809361270617,treatment,0.5958530805687203,1
0,1,0,63,1,1,108.75,6871.7,0,107.3703125,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0.542571972111566,control,0.49585308056872035,0
0,0,1,22,1,1,84.75,1816.75,0,78.98913043478261,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.7597035321081862,control,0.49585308056872035,1
0,1,0,55,1,1,104.15,5743.05,1,102.55446428571427,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,0.6095948909424184,control,0.49585308056872035,0
1,0,0,5,1,1,85.55,408.5,0,68.08333333333333,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0.8354982711954427,treatment,0.5958530805687203,0
1,0,0,24,1,1,102.95,2496.7,1,99.868,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,0.6982167894760428,treatment,0.5958530805687203,1
0,0,0,1,1,0,90.6,90.6,1,45.3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.8965468938843553,control,0.49585308056872035,0
0,0,0,6,1,1,50.8,288.05,1,41.15,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5502214230138646,treatment,0.5958530805687203,0
0,0,0,4,1,1,90.05,368.1,1,73.62,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0.873696030701028,treatment,0.5958530805687203,1
1,1,0,14,1,1,75.1,1013.35,0,67.55666666666667,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8208751884875278,control,0.49585308056872035,0
0,0,0,3,1,1,70.3,220.4,0,55.1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7907023251613684,treatment,0.5958530805687203,0
0,1,0,3,1,1,75.85,256.6,1,64.15,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8625998308324442,treatment,0.5958530805687203,1
0,1,1,1,1,1,68.5,68.5,1,34.25,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8851765642779362,treatment,0.5958530805687203,1
0,0,0,11,1,1,73.5,791.75,1,65.97916666666667,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7284363437120266,treatment,0.5958530805687203,1
0,0,0,1,1,1,69.95,69.95,1,34.975,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8774023358268481,control,0.49585308056872035,0
0,0,0,5,1,1,70.05,346.4,1,57.73333333333333,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.6509664353842733,control,0.49585308056872035,1
0,0,0,8,1,1,94.0,773.65,1,85.96111111111111,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,0.8593611806244185,treatment,0.5958530805687203,1
0,0,0,1,1,0,19.75,19.75,0,9.875,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.5678824447328248,control,0.49585308056872035,1
0,1,0,56,1,0,90.55,5116.6,0,89.76491228070176,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,0.4601875369603895,control,0.49585308056872035,1
0,0,0,19,1,1,56.1,1033.9,0,51.69500000000001,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.4141601478143225,treatment,0.5958530805687203,0
0,1,1,22,1,1,88.75,1885.15,0,81.96304347826087,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.7788607915915108,control,0.49585308056872035,1
0,1,0,29,1,1,84.45,2467.1,1,82.23666666666666,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6405403897141834,control,0.49585308056872035,1
0,1,0,13,1,1,75.3,989.45,1,70.675,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,0.4639384402923185,treatment,0.5958530805687203,0
0,1,0,49,1,0,99.4,5025.0,0,100.5,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0.6106761868490783,control,0.49585308056872035,0
1,1,0,43,1,1,109.55,4830.25,1,109.7784090909091,False,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,0.4620526420900912,control,0.49585308056872035,0
1,0,0,2,1,0,66.4,94.55,1,31.516666666666666,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.6212211487070001,treatment,0.5958530805687203,0
1,0,0,46,1,1,104.45,4863.85,0,103.48617021276596,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0.717506186049282,control,0.49585308056872035,0
1,1,0,66,1,1,100.05,6871.9,1,102.56567164179104,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,0.564393756813731,control,0.49585308056872035,1
0,1,0,17,1,0,90.2,1454.15,1,80.78611111111111,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,0.5652475810249591,control,0.49585308056872035,0
0,0,0,31,1,1,79.85,2404.15,1,75.1296875,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.5290076390498125,treatment,0.5958530805687203,0
0,0,0,2,1,1,49.6,114.7,1,38.233333333333334,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.6766200383833966,control,0.49585308056872035,0
0,1,0,48,1,1,97.05,4692.95,0,95.77448979591836,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,0.42985304198057883,treatment,0.5958530805687203,0
1,1,0,4,1,1,70.2,280.35,0,56.07000000000001,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8182521325619382,control,0.49585308056872035,0
1,0,0,32,1,0,90.95,2897.95,0,87.81666666666666,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.6828556975789271,control,0.49585308056872035,0
0,1,0,9,1,1,88.05,801.3,0,80.13,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.7370347816230644,treatment,0.5958530805687203,0
1,1,0,66,1,1,105.95,6975.25,1,104.10820895522389,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,0.42580035238993935,treatment,0.5958530805687203,0
0,0,1,3,1,0,91.85,257.05,1,64.2625,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.8473727602807309,treatment,0.5958530805687203,0
0,1,1,1,0,0,40.1,40.1,1,20.05,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0.6901978307454157,control,0.49585308056872035,1
1,0,0,31,1,1,73.9,2217.15,1,69.2859375,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7206724228015596,treatment,0.5958530805687203,1
0,0,0,14,1,1,89.8,1129.1,1,75.27333333333333,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0.7867269971119761,treatment,0.5958530805687203,0
0,0,0,10,1,0,46.0,492.1,0,44.73636363636364,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.46452056236317746,control,0.49585308056872035,0
0,1,1,40,1,1,110.1,4469.1,0,109.00243902439026,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,0.430620154507954,control,0.49585308056872035,1
1,0,0,37,1,1,96.55,3580.3,1,94.21842105263158,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.7612035915677825,treatment,0.5958530805687203,1
0,0,0,25,1,0,69.75,1729.35,0,66.51346153846154,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.67148427525099,control,0.49585308056872035,0
0,0,0,22,0,1,50.6,1073.3,0,46.665217391304346,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.5727522347759065,treatment,0.5958530805687203,1
0,0,0,7,0,1,40.1,293.3,1,36.6625,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0.548860230048787,treatment,0.5958530805687203,0
0,0,0,23,1,1,79.1,1783.75,0,74.32291666666667,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.47966910964045595,control,0.49585308056872035,0
1,0,0,24,1,1,101.25,2440.15,1,97.606,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0.8039054331230292,control,0.49585308056872035,1
0,0,0,1,1,0,79.55,79.55,1,39.775,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.9027238409723835,control,0.49585308056872035,1
1,0,0,14,1,1,80.35,1058.1,0,70.53999999999999,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.7483214960605611,control,0.49585308056872035,0
0,0,0,2,1,1,70.15,123.8,0,41.266666666666666,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.839871645461915,control,0.49585308056872035,1
0,0,0,32,1,0,84.05,2781.85,1,84.29848484848485,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,0.5435931205992874,treatment,0.5958530805687203,1
0,0,0,1,1,1,89.1,89.1,1,44.55,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.8998995779506549,control,0.49585308056872035,0
0,0,0,7,1,1,69.9,497.3,0,62.1625,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7678950669270512,treatment,0.5958530805687203,0
0,1,0,15,1,1,51.1,711.15,0,44.446875,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5743630410938896,control,0.49585308056872035,0
0,1,1,17,1,0,94.4,1607.2,1,89.28888888888889,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.7344496766875279,control,0.49585308056872035,0
0,0,0,19,1,1,78.25,1490.95,1,74.5475,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0.7536083738213647,control,0.49585308056872035,1
0,0,0,11,1,0,76.4,838.7,0,69.89166666666667,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.668594873744806,treatment,0.5958530805687203,1
1,0,0,18,1,1,84.95,1443.65,0,75.98157894736842,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.7523577641735847,control,0.49585308056872035,1
1,0,0,71,1,1,99.65,6951.15,0,96.54375,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,0.5239551053530056,control,0.49585308056872035,1
1,0,0,5,0,0,45.4,214.75,0,35.791666666666664,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,0.5087575866755781,treatment,0.5958530805687203,1
0,0,1,5,1,1,48.65,235.2,0,39.2,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5544954991331593,treatment,0.5958530805687203,1
1,0,0,2,1,1,44.15,92.65,1,30.883333333333336,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7953417190191306,control,0.49585308056872035,0
1,0,0,8,1,1,75.75,606.25,1,67.36111111111111,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8527218731914108,treatment,0.5958530805687203,0
0,0,0,1,1,1,19.1,19.1,1,9.55,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.5293645755492534,control,0.49585308056872035,0
1,1,0,1,1,1,80.3,80.3,1,40.15,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8131750347125812,control,0.49585308056872035,1
0,1,1,64,1,1,91.8,5960.5,0,91.7,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0.4021934245851712,control,0.49585308056872035,0
0,0,0,1,1,1,74.9,74.9,1,37.45,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.8802912379090334,control,0.49585308056872035,1
0,1,0,6,1,0,50.35,314.55,0,44.93571428571429,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6276043584867107,control,0.49585308056872035,0
0,0,0,23,1,1,98.7,2249.1,0,93.7125,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,0.6795308351234464,treatment,0.5958530805687203,1
1,1,0,31,1,0,89.45,2807.65,0,87.7390625,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.6091830476069852,control,0.49585308056872035,0
0,1,0,56,1,1,85.6,4902.8,0,86.01403508771931,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5555937460365663,treatment,0.5958530805687203,1
1,1,1,24,1,1,79.85,1857.75,0,74.31,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6704725569355054,treatment,0.5958530805687203,0
1,0,0,9,1,1,80.85,751.65,1,75.16499999999999,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.8349887362272996,treatment,0.5958530805687203,1
0,0,0,3,0,0,24.75,66.95,1,16.7375,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7831949701854863,treatment,0.5958530805687203,1
0,1,1,1,1,1,20.15,20.15,0,10.075,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0.5419775146829328,treatment,0.5958530805687203,1
0,1,0,22,1,1,80.0,1706.45,0,74.19347826086957,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.6315032102918405,treatment,0.5958530805687203,1
1,0,0,49,1,1,90.85,4515.85,1,90.317,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.5831837526988387,control,0.49585308056872035,1
1,0,0,4,1,0,48.75,179.85,0,35.97,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.6878884610616823,control,0.49585308056872035,1
0,1,0,2,1,0,79.7,165.0,1,55.0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,0.7858286537491973,treatment,0.5958530805687203,0
0,0,1,1,1,1,20.25,20.25,0,10.125,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.5018353816577895,treatment,0.5958530805687203,1
0,0,0,30,1,1,100.4,2936.25,0,94.71774193548389,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0.5900176638262132,control,0.49585308056872035,0
0,0,0,9,1,1,59.5,530.05,0,53.004999999999995,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.4456844778217765,treatment,0.5958530805687203,0
0,1,1,1,1,0,19.2,19.2,0,9.6,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.4018456235375198,control,0.49585308056872035,0
0,1,0,21,1,1,86.5,1808.7,1,82.21363636363637,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.7724178694500148,treatment,0.5958530805687203,0
0,0,0,19,1,0,59.55,1144.6,0,57.23,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0.4303873206127321,control,0.49585308056872035,0
0,1,1,69,1,1,103.95,7446.9,1,106.38428571428572,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0.6521943647065064,control,0.49585308056872035,0
1,0,0,1,0,1,25.1,25.1,1,12.55,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8381603779251957,control,0.49585308056872035,1
0,1,1,7,0,1,24.7,149.05,0,18.63125,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6753739409040397,control,0.49585308056872035,0
1,1,1,46,1,1,110.2,4972.1,0,105.78936170212766,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,0.4292550802210795,control,0.49585308056872035,1
0,0,0,24,1,1,89.55,2187.15,0,87.486,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,0.7205788884761258,control,0.49585308056872035,0
0,1,1,6,1,1,83.55,477.55,1,68.22142857142858,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0.7584772901059122,control,0.49585308056872035,0
0,1,0,16,1,1,94.65,1461.15,0,85.95,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,0.7078023779635718,control,0.49585308056872035,0
1,0,0,17,1,1,89.15,1496.9,1,83.16111111111111,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,0.7797706207540906,control,0.49585308056872035,0
0,0,1,1,1,1,70.45,70.45,1,35.225,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8574735951267516,control,0.49585308056872035,1
0,1,0,34,1,0,88.85,3000.25,0,85.72142857142858,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0.5478123362065531,control,0.49585308056872035,0
0,0,0,30,1,1,97.0,3021.3,0,97.46129032258064,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,0.4487863741766973,control,0.49585308056872035,1
0,0,1,1,0,0,24.75,24.75,1,12.375,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.77239116573294,control,0.49585308056872035,1
0,1,1,19,1,0,103.3,2012.7,1,100.635,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,0.7424647349935678,control,0.49585308056872035,0
0,0,0,18,1,1,69.8,1221.65,0,64.29736842105264,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.736014779762037,control,0.49585308056872035,0
0,0,0,4,1,1,75.65,302.35,0,60.470000000000006,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8614624154852235,treatment,0.5958530805687203,1
0,1,0,16,1,0,90.7,1374.9,0,80.87647058823529,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0.6131873114815962,treatment,0.5958530805687203,0
0,1,0,17,1,1,80.5,1336.9,0,74.27222222222223,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6554870820819049,treatment,0.5958530805687203,1
0,0,0,3,1,1,78.5,242.05,1,60.5125,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.8403396454048239,treatment,0.5958530805687203,1
0,0,0,1,1,0,44.75,44.75,0,22.375,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.6990432172947603,treatment,0.5958530805687203,1
1,0,0,3,1,1,79.9,260.9,1,65.225,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.8461698954847613,control,0.49585308056872035,0
1,0,0,30,1,1,99.7,2967.35,1,95.72096774193548,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0.7438477856753224,treatment,0.5958530805687203,1
0,0,0,15,1,1,58.6,939.7,1,58.73125,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0.44364145483761036,treatment,0.5958530805687203,1
1,0,0,45,1,1,93.9,4200.25,0,91.30978260869566,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0.6517174494018615,treatment,0.5958530805687203,0
